Season,Covid,State,WeekTime,Time,ElectricityDemand,RegionalReferencePrice
Spring,Yes,South Australia,Weekend,05:30:00,1043.9911111111114,32.42777777777778
Spring,Yes,South Australia,Weekend,06:00:00,1060.1883333333335,31.515
Spring,Yes,South Australia,Weekend,06:30:00,1068.237222222222,32.635000000000005
Spring,Yes,South Australia,Weekend,07:00:00,1084.4794444444442,33.67444444444445
Spring,Yes,South Australia,Weekend,07:30:00,1064.8216666666667,30.143888888888892
Spring,Yes,South Australia,Weekend,08:00:00,1007.7677777777777,23.63111111111111
Spring,Yes,South Australia,Weekend,08:30:00,955.8133333333333,21.26388888888889
Spring,Yes,South Australia,Weekend,09:00:00,905.3122222222223,-2.228333333333332
Spring,Yes,South Australia,Weekend,09:30:00,840.4738888888891,6.032222222222223
Spring,Yes,South Australia,Weekend,10:00:00,780.7122222222222,2.091666666666668
Spring,Yes,South Australia,Weekend,10:30:00,729.5233333333333,1.3305555555555553
Spring,Yes,South Australia,Weekend,11:00:00,688.0655555555555,-10.265
Spring,Yes,South Australia,Weekend,11:30:00,644.1105555555556,-14.988333333333337
Spring,Yes,South Australia,Weekend,12:00:00,608.6938888888889,-20.061111111111114
Spring,Yes,South Australia,Weekend,12:30:00,589.7683333333333,-41.7561111111111
Spring,Yes,South Australia,Weekend,13:00:00,585.0872222222222,-41.53
Spring,Yes,South Australia,Weekend,13:30:00,570.8566666666667,-39.8361111111111
Spring,Yes,South Australia,Weekend,14:00:00,583.6555555555556,-26.583888888888886
Spring,Yes,South Australia,Weekend,14:30:00,616.7822222222221,-13.023333333333335
Spring,Yes,South Australia,Weekend,15:00:00,643.6183333333333,-3.114444444444447
Spring,Yes,South Australia,Weekend,15:30:00,681.6250000000001,1.066666666666666
Spring,Yes,South Australia,Weekend,16:00:00,765.417222222222,10.947777777777777
Spring,Yes,South Australia,Weekend,16:30:00,874.1166666666666,20.939444444444444
Spring,Yes,South Australia,Weekend,17:00:00,987.5533333333333,31.153888888888883
Spring,Yes,South Australia,Weekend,17:30:00,1116.3494444444443,44.782222222222224
Spring,Yes,South Australia,Weekend,18:00:00,1213.027777777778,60.24888888888889
Spring,Yes,South Australia,Weekend,18:30:00,1305.1766666666665,75.3238888888889
Spring,Yes,South Australia,Weekend,19:00:00,1367.9627777777778,80.85388888888889
Spring,Yes,South Australia,Weekend,19:30:00,1401.9238888888888,65.90944444444443
Spring,Yes,South Australia,Weekend,20:00:00,1385.0083333333334,48.41888888888888
Spring,Yes,South Australia,Weekend,20:30:00,1359.1066666666673,47.03388888888888
Spring,Yes,South Australia,Weekend,21:00:00,1328.7905555555558,42.97333333333333
Spring,Yes,South Australia,Weekend,21:30:00,1294.8105555555558,40.35055555555555
Spring,Yes,South Australia,Weekend,22:00:00,1260.4727777777778,37.65777777777779
Spring,Yes,South Australia,Weekend,22:30:00,1219.721111111111,35.62777777777778
Spring,Yes,South Australia,Weekend,23:00:00,1193.9172222222223,33.83666666666667
Spring,Yes,South Australia,Weekend,23:30:00,1195.0855555555559,29.83055555555556
Spring,Yes,Tasmania,Weekday,00:00:00,1024.8760869565212,36.69456521739131
Spring,Yes,Tasmania,Weekday,00:30:00,1009.9577777777776,34.27199999999999
Spring,Yes,Tasmania,Weekday,01:00:00,997.5455555555557,34.0548888888889
Spring,Yes,Tasmania,Weekday,01:30:00,987.1379999999998,36.98399999999999
Spring,Yes,Tasmania,Weekday,02:00:00,983.4624444444446,40.248000000000005
Spring,Yes,Tasmania,Weekday,02:30:00,982.890888888889,34.291333333333334
Spring,Yes,Tasmania,Weekday,03:00:00,985.8235555555555,35.12844444444444
Spring,Yes,Tasmania,Weekday,03:30:00,990.9973333333329,34.6251111111111
Spring,Yes,Tasmania,Weekday,04:00:00,1000.1759999999996,34.372888888888895
Spring,Yes,Tasmania,Weekday,04:30:00,1013.6424444444447,34.94222222222223
Spring,Yes,Tasmania,Weekday,05:00:00,1039.7833333333333,42.216222222222214
Spring,Yes,Tasmania,Weekday,05:30:00,1088.1168888888888,43.111111111111114
Spring,Yes,Tasmania,Weekday,06:00:00,1141.8397777777777,53.13155555555555
Spring,Yes,Tasmania,Weekday,06:30:00,1203.952666666667,50.9708888888889
Spring,Yes,Tasmania,Weekday,07:00:00,1252.1048888888888,112.84377777777779
Spring,Yes,Tasmania,Weekday,07:30:00,1277.2393333333332,48.78200000000001
Spring,Yes,Tasmania,Weekday,08:00:00,1280.5919999999996,45.02266666666666
Spring,Yes,Tasmania,Weekday,08:30:00,1256.9260000000002,44.109111111111126
Spring,Yes,Tasmania,Weekday,09:00:00,1220.599333333333,41.85088888888889
Spring,Yes,Tasmania,Weekday,09:30:00,1185.7831111111109,42.02844444444443
Spring,Yes,Tasmania,Weekday,10:00:00,1151.821333333333,44.77377777777778
Spring,Yes,Tasmania,Weekday,10:30:00,1117.242888888889,42.24933333333333
Spring,Yes,Tasmania,Weekday,11:00:00,1096.9199999999998,38.951777777777764
Spring,Yes,Tasmania,Weekday,11:30:00,1078.7608888888892,36.425555555555555
Spring,Yes,Tasmania,Weekday,12:00:00,1056.8213333333335,38.200444444444436
Spring,Yes,Tasmania,Weekday,12:30:00,1050.2411111111105,34.153111111111116
Spring,Yes,Tasmania,Weekday,13:00:00,1038.501777777778,38.32888888888889
Spring,Yes,Tasmania,Weekday,13:30:00,1036.4157777777775,29.8951111111111
Spring,Yes,Tasmania,Weekday,14:00:00,1032.8926666666664,30.188666666666666
Spring,Yes,Tasmania,Weekday,14:30:00,1041.6057777777778,29.989999999999995
Spring,Yes,Tasmania,Weekday,15:00:00,1047.6035555555559,31.005999999999993
Spring,Yes,Tasmania,Weekday,15:30:00,1065.488,36.31955555555555
Spring,Yes,Tasmania,Weekday,16:00:00,1090.7991111111112,38.529333333333334
Spring,Yes,Tasmania,Weekday,16:30:00,1118.7420000000004,33.33777777777777
Spring,Yes,Tasmania,Weekday,17:00:00,1159.5791111111112,35.96444444444445
Spring,Yes,Tasmania,Weekday,17:30:00,1204.4022222222222,33.26955555555556
Spring,Yes,Tasmania,Weekday,18:00:00,1243.7326666666663,40.01866666666666
Spring,Yes,Tasmania,Weekday,18:30:00,1270.0442222222225,37.36733333333333
Spring,Yes,Tasmania,Weekday,19:00:00,1279.4577777777777,36.88777777777777
Spring,Yes,Tasmania,Weekday,19:30:00,1274.1564444444446,40.26866666666666
Spring,Yes,Tasmania,Weekday,20:00:00,1256.647333333333,38.786
Spring,Yes,Tasmania,Weekday,20:30:00,1241.6406666666667,42.81333333333334
Spring,Yes,Tasmania,Weekday,21:00:00,1211.2046666666668,43.05799999999999
Spring,Yes,Tasmania,Weekday,21:30:00,1173.842666666667,44.0208888888889
Spring,Yes,Tasmania,Weekday,22:00:00,1139.0235555555555,36.462888888888884
Spring,Yes,Tasmania,Weekday,22:30:00,1103.5360000000003,43.961555555555556
Spring,Yes,Tasmania,Weekday,23:00:00,1068.0657777777778,33.302888888888894
Spring,Yes,Tasmania,Weekday,23:30:00,1042.7406666666668,35.87244444444445
Spring,Yes,Tasmania,Weekend,00:00:00,1021.3177777777777,35.208888888888886
Spring,Yes,Tasmania,Weekend,00:30:00,1013.3644444444443,32.544999999999995
Spring,Yes,Tasmania,Weekend,01:00:00,1000.3250000000002,32.985
Spring,Yes,Tasmania,Weekend,01:30:00,988.8383333333331,27.68
Spring,Yes,Tasmania,Weekend,02:00:00,979.4277777777778,34.67055555555555
Spring,Yes,Tasmania,Weekend,02:30:00,979.0927777777777,36.14944444444445
Spring,Yes,Tasmania,Weekend,03:00:00,975.1355555555557,34.46
Spring,Yes,Tasmania,Weekend,03:30:00,980.6777777777778,36.31166666666667
Spring,Yes,Tasmania,Weekend,04:00:00,983.7249999999999,39.18888888888889
Spring,Yes,Tasmania,Weekend,04:30:00,990.568888888889,44.31944444444445
Spring,Yes,Tasmania,Weekend,05:00:00,998.0777777777779,40.403888888888886
Spring,Yes,Tasmania,Weekend,05:30:00,1013.1216666666666,40.35555555555555
Spring,Yes,Tasmania,Weekend,06:00:00,1029.3477777777778,38.15722222222222
Spring,Yes,Tasmania,Weekend,06:30:00,1046.4444444444446,48.349444444444444
Spring,Yes,Tasmania,Weekend,07:00:00,1073.95,41.49833333333333
Spring,Yes,Tasmania,Weekend,07:30:00,1098.5305555555553,48.60611111111112
Spring,Yes,Tasmania,Weekend,08:00:00,1120.4883333333332,47.89444444444444
Spring,Yes,Tasmania,Weekend,08:30:00,1132.8261111111108,48.15611111111111
Spring,Yes,Tasmania,Weekend,09:00:00,1136.8661111111112,48.85055555555555
Spring,Yes,Tasmania,Weekend,09:30:00,1129.016111111111,43.70333333333333
Spring,Yes,Tasmania,Weekend,10:00:00,1115.3711111111113,48.77000000000001
Spring,Yes,Tasmania,Weekend,10:30:00,1098.6827777777778,60.403888888888886
Spring,Yes,Tasmania,Weekend,11:00:00,1078.7483333333332,45.196666666666665
Spring,Yes,Tasmania,Weekend,11:30:00,1058.517777777778,40.318333333333335
Spring,Yes,Tasmania,Weekend,12:00:00,1036.107777777778,42.16833333333334
Spring,Yes,Tasmania,Weekend,12:30:00,1029.2483333333334,41.081111111111106
Spring,Yes,Tasmania,Weekend,13:00:00,1019.0322222222221,36.586666666666666
Spring,Yes,Tasmania,Weekend,13:30:00,1006.2383333333336,30.047777777777778
Spring,Yes,Tasmania,Weekend,14:00:00,1008.9627777777777,32.67777777777778
Spring,Yes,Tasmania,Weekend,14:30:00,1012.3883333333334,37.00444444444444
Spring,Yes,Tasmania,Weekend,15:00:00,1016.9894444444443,39.72444444444445
Spring,Yes,Tasmania,Weekend,15:30:00,1031.9094444444445,32.19166666666667
Spring,Yes,Tasmania,Weekend,16:00:00,1055.0700000000002,37.48444444444445
Spring,Yes,Tasmania,Weekend,16:30:00,1088.4444444444446,51.11166666666666
Spring,Yes,Tasmania,Weekend,17:00:00,1127.7933333333335,46.79166666666668
Spring,Yes,Tasmania,Weekend,17:30:00,1171.3772222222224,36.35833333333333
Spring,Yes,Tasmania,Weekend,18:00:00,1211.3844444444446,35.068333333333335
Spring,Yes,Tasmania,Weekend,18:30:00,1230.3266666666666,37.02888888888889
Spring,Yes,Tasmania,Weekend,19:00:00,1235.7611111111112,41.28222222222222
Spring,Yes,Tasmania,Weekend,19:30:00,1230.3683333333333,36.37111111111111
Spring,Yes,Tasmania,Weekend,20:00:00,1214.9755555555557,38.33333333333334
Spring,Yes,Tasmania,Weekend,20:30:00,1205.0111111111112,43.32277777777779
Spring,Yes,Tasmania,Weekend,21:00:00,1179.8638888888893,34.93222222222223
Spring,Yes,Tasmania,Weekend,21:30:00,1153.9555555555555,34.245555555555555
Spring,Yes,Tasmania,Weekend,22:00:00,1117.0483333333332,34.44722222222222
Spring,Yes,Tasmania,Weekend,22:30:00,1085.13,34.46055555555555
Spring,Yes,Tasmania,Weekend,23:00:00,1060.5155555555557,33.596666666666664
Spring,Yes,Tasmania,Weekend,23:30:00,1036.362222222222,38.257777777777775
Spring,Yes,Victoria,Weekday,00:00:00,4627.790869565218,44.78043478260869
Spring,Yes,Victoria,Weekday,00:30:00,4486.314444444445,40.1368888888889
Spring,Yes,Victoria,Weekday,01:00:00,4347.736444444445,36.44844444444444
Spring,Yes,Victoria,Weekday,01:30:00,4229.7775555555545,33.210888888888896
Spring,Yes,Victoria,Weekday,02:00:00,4074.3453333333337,27.832888888888895
Spring,Yes,Victoria,Weekday,02:30:00,3951.2391111111115,25.298000000000002
Spring,Yes,Victoria,Weekday,03:00:00,3872.893333333333,22.84088888888889
Spring,Yes,Victoria,Weekday,03:30:00,3827.9677777777783,20.42177777777778
Spring,Yes,Victoria,Weekday,04:00:00,3822.5031111111116,20.1
Spring,Yes,Victoria,Weekday,04:30:00,3888.0217777777775,25.13222222222223
Spring,Yes,Victoria,Weekday,05:00:00,3982.9642222222224,29.99333333333334
Spring,Yes,Victoria,Weekday,05:30:00,4220.085111111111,40.854222222222226
Spring,Yes,Victoria,Weekday,06:00:00,4452.649333333332,58.782666666666664
Spring,Yes,Victoria,Weekday,06:30:00,4782.3422222222225,58.21066666666667
Spring,Yes,Victoria,Weekday,07:00:00,5012.124222222222,69.65444444444445
Spring,Yes,Victoria,Weekday,07:30:00,5024.232444444443,49.19777777777777
Spring,Yes,Victoria,Weekday,08:00:00,5039.5882222222235,47.10599999999998
Spring,Yes,Victoria,Weekday,08:30:00,5014.0088888888895,50.93933333333333
Spring,Yes,Victoria,Weekday,09:00:00,4867.381333333333,43.418000000000006
Spring,Yes,Victoria,Weekday,09:30:00,4726.836,39.75044444444445
Spring,Yes,Victoria,Weekday,10:00:00,4571.942,38.376
Spring,Yes,Victoria,Weekday,10:30:00,4450.942,34.12355555555555
Spring,Yes,Victoria,Weekday,11:00:00,4370.4113333333335,31.927111111111113
Spring,Yes,Victoria,Weekday,11:30:00,4295.201777777777,27.73466666666667
Spring,Yes,Victoria,Weekday,12:00:00,4246.060444444445,29.144444444444446
Spring,Yes,Victoria,Weekday,12:30:00,4223.417111111112,30.240222222222226
Spring,Yes,Victoria,Weekday,13:00:00,4180.93422222222,31.820666666666664
Spring,Yes,Victoria,Weekday,13:30:00,4173.50911111111,33.39355555555556
Spring,Yes,Victoria,Weekday,14:00:00,4177.168222222222,32.67755555555555
Spring,Yes,Victoria,Weekday,14:30:00,4191.177777777777,30.84755555555556
Spring,Yes,Victoria,Weekday,15:00:00,4276.002888888888,39.388222222222225
Spring,Yes,Victoria,Weekday,15:30:00,4393.35111111111,42.63511111111112
Spring,Yes,Victoria,Weekday,16:00:00,4549.504666666667,41.52022222222223
Spring,Yes,Victoria,Weekday,16:30:00,4735.937111111112,44.05955555555556
Spring,Yes,Victoria,Weekday,17:00:00,4971.296222222224,65.71844444444447
Spring,Yes,Victoria,Weekday,17:30:00,5186.597555555556,58.202444444444424
Spring,Yes,Victoria,Weekday,18:00:00,5371.7693333333345,69.37244444444444
Spring,Yes,Victoria,Weekday,18:30:00,5486.844666666667,88.72733333333332
Spring,Yes,Victoria,Weekday,19:00:00,5557.670444444446,91.23355555555555
Spring,Yes,Victoria,Weekday,19:30:00,5489.5302222222235,56.47133333333331
Spring,Yes,Victoria,Weekday,20:00:00,5371.295777777777,57.86755555555555
Spring,Yes,Victoria,Weekday,20:30:00,5207.403777777777,52.98155555555556
Spring,Yes,Victoria,Weekday,21:00:00,5052.544000000002,46.49688888888889
Spring,Yes,Victoria,Weekday,21:30:00,4898.409777777779,44.59666666666668
Spring,Yes,Victoria,Weekday,22:00:00,4733.705111111111,38.35000000000001
Spring,Yes,Victoria,Weekday,22:30:00,4582.583111111112,44.63088888888888
Spring,Yes,Victoria,Weekday,23:00:00,4485.318444444445,36.64666666666667
Spring,Yes,Victoria,Weekday,23:30:00,4661.900666666666,42.75911111111111
Spring,Yes,Victoria,Weekend,00:00:00,4551.985555555557,44.87055555555557
Spring,Yes,Victoria,Weekend,00:30:00,4387.102222222222,41.09722222222222
Spring,Yes,Victoria,Weekend,01:00:00,4231.795555555555,36.148888888888884
Spring,Yes,Victoria,Weekend,01:30:00,4104.166666666667,31.753888888888884
Spring,Yes,Victoria,Weekend,02:00:00,3938.108333333334,29.40611111111111
Spring,Yes,Victoria,Weekend,02:30:00,3814.8600000000006,25.29555555555556
Spring,Yes,Victoria,Weekend,03:00:00,3723.834999999999,25.737222222222222
Spring,Yes,Victoria,Weekend,03:30:00,3671.6549999999997,24.526666666666664
Spring,Yes,Victoria,Weekend,04:00:00,3632.836666666667,24.280555555555555
Spring,Yes,Victoria,Weekend,04:30:00,3624.357777777778,25.90222222222222
Spring,Yes,Victoria,Weekend,05:00:00,3645.057222222222,28.389999999999997
Spring,Yes,Victoria,Weekend,05:30:00,3730.498888888888,32.190555555555555
Spring,Yes,Victoria,Weekend,06:00:00,3764.3083333333334,32.135555555555555
Spring,Yes,Victoria,Weekend,06:30:00,3871.7894444444432,33.12166666666666
Spring,Yes,Victoria,Weekend,07:00:00,3947.9466666666663,32.93277777777778
Spring,Yes,Victoria,Weekend,07:30:00,3942.9811111111103,28.64277777777778
Spring,Yes,Victoria,Weekend,08:00:00,3967.706666666667,28.474999999999998
Spring,Yes,Victoria,Weekend,08:30:00,3970.5438888888884,27.89666666666667
Spring,Yes,Victoria,Weekend,09:00:00,3922.4249999999997,25.706111111111113
Spring,Yes,Victoria,Weekend,09:30:00,3880.2027777777785,23.45777777777778
Spring,Yes,Victoria,Weekend,10:00:00,3805.1944444444443,20.07277777777778
Spring,Yes,Victoria,Weekend,10:30:00,3721.5383333333334,16.93166666666667
Spring,Yes,Victoria,Weekend,11:00:00,3667.980000000001,18.22
Spring,Yes,Victoria,Weekend,11:30:00,3600.8177777777773,13.282222222222222
Spring,Yes,Victoria,Weekend,12:00:00,3570.3555555555554,12.783333333333333
Spring,Yes,Victoria,Weekend,12:30:00,3540.825555555555,8.673333333333334
Spring,Yes,Victoria,Weekend,13:00:00,3488.660555555556,6.526666666666667
Spring,Yes,Victoria,Weekend,13:30:00,3443.0861111111108,5.377777777777778
Spring,Yes,Victoria,Weekend,14:00:00,3439.097777777778,6.780555555555555
Spring,Yes,Victoria,Weekend,14:30:00,3474.501666666666,14.43277777777778
Spring,Yes,Victoria,Weekend,15:00:00,3554.277222222222,18.142222222222223
Spring,Yes,Victoria,Weekend,15:30:00,3672.5700000000006,20.31111111111111
Spring,Yes,Victoria,Weekend,16:00:00,3846.084999999999,27.82388888888889
Spring,Yes,Victoria,Weekend,16:30:00,4061.346666666667,32.24166666666667
Spring,Yes,Victoria,Weekend,17:00:00,4346.927777777778,40.95944444444444
Spring,Yes,Victoria,Weekend,17:30:00,4620.240555555556,49.797222222222224
Spring,Yes,Victoria,Weekend,18:00:00,4854.858333333333,63.86055555555556
Spring,Yes,Victoria,Weekend,18:30:00,5021.299444444444,78.01833333333335
Spring,Yes,Victoria,Weekend,19:00:00,5110.482777777777,85.20777777777778
Spring,Yes,Victoria,Weekend,19:30:00,5083.971111111111,66.72222222222223
Spring,Yes,Victoria,Weekend,20:00:00,4963.24,49.02777777777778
Spring,Yes,Victoria,Weekend,20:30:00,4831.355555555555,47.94500000000001
Spring,Yes,Victoria,Weekend,21:00:00,4690.566111111111,45.28444444444446
Spring,Yes,Victoria,Weekend,21:30:00,4580.951111111111,41.11111111111111
Spring,Yes,Victoria,Weekend,22:00:00,4457.423333333333,40.24722222222223
Spring,Yes,Victoria,Weekend,22:30:00,4333.466666666667,39.972222222222214
Spring,Yes,Victoria,Weekend,23:00:00,4265.785555555555,37.05055555555555
Spring,Yes,Victoria,Weekend,23:30:00,4436.490555555555,42.345555555555556
Summer,No,New South Wales,Weekday,00:00:00,7389.249194630878,58.05791946308725
Summer,No,New South Wales,Weekday,00:30:00,7195.079498327755,56.607759197324405
Summer,No,New South Wales,Weekday,01:00:00,6991.6460869565235,54.73244147157195
Summer,No,New South Wales,Weekday,01:30:00,6705.8987290969935,52.37117056856189
Summer,No,New South Wales,Weekday,02:00:00,6508.0102675585285,52.236655518394635
Summer,No,New South Wales,Weekday,02:30:00,6384.258361204015,52.451137123745816
Summer,No,New South Wales,Weekday,03:00:00,6328.290167224081,51.71882943143813
Summer,No,New South Wales,Weekday,03:30:00,6331.1493311036775,52.33387959866219
Summer,No,New South Wales,Weekday,04:00:00,6383.966254180602,52.96896321070231
Summer,No,New South Wales,Weekday,04:30:00,6571.575317725753,55.733879598662234
Summer,No,New South Wales,Weekday,05:00:00,6758.108160535118,56.41324414715718
Summer,No,New South Wales,Weekday,05:30:00,7175.980668896317,62.494882943143814
Summer,No,New South Wales,Weekday,06:00:00,7534.126254180601,63.80999999999998
Summer,No,New South Wales,Weekday,06:30:00,7887.761538461533,70.29759197324415
Summer,No,New South Wales,Weekday,07:00:00,8184.092073578596,78.055618729097
Summer,No,New South Wales,Weekday,07:30:00,8382.539966555187,67.12595317725746
Summer,No,New South Wales,Weekday,08:00:00,8499.722642140476,68.39364548494984
Summer,No,New South Wales,Weekday,08:30:00,8652.535585284277,73.46996655518393
Summer,No,New South Wales,Weekday,09:00:00,8729.107458193985,74.09665551839468
Summer,No,New South Wales,Weekday,09:30:00,8808.092006688958,76.46739130434781
Summer,No,New South Wales,Weekday,10:00:00,8881.820234113713,77.13311036789295
Summer,No,New South Wales,Weekday,10:30:00,8931.250066889641,78.87448160535116
Summer,No,New South Wales,Weekday,11:00:00,8997.314615384605,81.44093645484952
Summer,No,New South Wales,Weekday,11:30:00,9046.107424749165,80.50180602006685
Summer,No,New South Wales,Weekday,12:00:00,9124.279264214048,82.6217056856188
Summer,No,New South Wales,Weekday,12:30:00,9213.813846153836,84.90003344481609
Summer,No,New South Wales,Weekday,13:00:00,9308.372541806022,88.51197324414713
Summer,No,New South Wales,Weekday,13:30:00,9399.165016722414,93.24993311036792
Summer,No,New South Wales,Weekday,14:00:00,9483.341204013375,109.32505016722396
Summer,No,New South Wales,Weekday,14:30:00,9565.545518394656,106.9978595317726
Summer,No,New South Wales,Weekday,15:00:00,9708.212842809357,120.36434782608694
Summer,No,New South Wales,Weekday,15:30:00,9824.301538461543,152.93441471571907
Summer,No,New South Wales,Weekday,16:00:00,9930.680969899677,140.21361204013382
Summer,No,New South Wales,Weekday,16:30:00,9958.39050167224,199.93454849498343
Summer,No,New South Wales,Weekday,17:00:00,9976.812474916396,243.2348829431441
Summer,No,New South Wales,Weekday,17:30:00,9808.410301003334,166.78829431438132
Summer,No,New South Wales,Weekday,18:00:00,9722.565418060196,180.83367892976582
Summer,No,New South Wales,Weekday,18:30:00,9520.548060200676,122.88461538461546
Summer,No,New South Wales,Weekday,19:00:00,9360.010969899666,104.03655518394652
Summer,No,New South Wales,Weekday,19:30:00,9286.026688963211,86.31351170568557
Summer,No,New South Wales,Weekday,20:00:00,9179.768561872914,83.54903010033443
Summer,No,New South Wales,Weekday,20:30:00,8948.010501672245,76.61036789297665
Summer,No,New South Wales,Weekday,21:00:00,8648.64090301004,68.47739130434786
Summer,No,New South Wales,Weekday,21:30:00,8500.768695652172,66.51163879598663
Summer,No,New South Wales,Weekday,22:00:00,8246.416956521738,59.87943143812709
Summer,No,New South Wales,Weekday,22:30:00,8122.771672240793,70.88655518394651
Summer,No,New South Wales,Weekday,23:00:00,7906.855852842805,64.95839464882943
Summer,No,New South Wales,Weekday,23:30:00,7681.866086956518,61.51545150501672
Summer,No,New South Wales,Weekend,00:00:00,7397.132213114755,58.97442622950819
Summer,No,New South Wales,Weekend,00:30:00,7187.410901639345,56.930737704918045
Summer,No,New South Wales,Weekend,01:00:00,6968.370737704917,54.5823770491803
Summer,No,New South Wales,Weekend,01:30:00,6674.476803278688,51.63901639344262
Summer,No,New South Wales,Weekend,02:00:00,6467.818360655736,51.25032786885249
Summer,No,New South Wales,Weekend,02:30:00,6328.006065573772,51.97581967213117
Summer,No,New South Wales,Weekend,03:00:00,6251.4086065573765,51.299754098360665
Summer,No,New South Wales,Weekend,03:30:00,6211.019262295082,50.798114754098364
Summer,No,New South Wales,Weekend,04:00:00,6201.266721311472,50.10327868852462
Summer,No,New South Wales,Weekend,04:30:00,6246.863032786885,51.47631147540985
Summer,No,New South Wales,Weekend,05:00:00,6275.131147540982,49.6717213114754
Summer,No,New South Wales,Weekend,05:30:00,6395.129918032786,50.41598360655739
Summer,No,New South Wales,Weekend,06:00:00,6499.201475409831,48.68401639344265
Summer,No,New South Wales,Weekend,06:30:00,6707.481967213112,50.6718032786885
Summer,No,New South Wales,Weekend,07:00:00,6943.1487704918045,52.31377049180328
Summer,No,New South Wales,Weekend,07:30:00,7200.824836065573,53.483770491803284
Summer,No,New South Wales,Weekend,08:00:00,7416.325819672132,54.6734426229508
Summer,No,New South Wales,Weekend,08:30:00,7643.070163934424,58.32336065573772
Summer,No,New South Wales,Weekend,09:00:00,7750.50245901639,58.91942622950817
Summer,No,New South Wales,Weekend,09:30:00,7872.205245901642,63.07098360655737
Summer,No,New South Wales,Weekend,10:00:00,7919.534836065573,61.42991803278685
Summer,No,New South Wales,Weekend,10:30:00,7995.527049180326,64.0485245901639
Summer,No,New South Wales,Weekend,11:00:00,8061.734672131149,64.1281967213115
Summer,No,New South Wales,Weekend,11:30:00,8107.383360655737,63.68204918032786
Summer,No,New South Wales,Weekend,12:00:00,8182.109426229511,67.64139344262296
Summer,No,New South Wales,Weekend,12:30:00,8252.81295081967,68.70016393442621
Summer,No,New South Wales,Weekend,13:00:00,8324.54393442623,70.06639344262298
Summer,No,New South Wales,Weekend,13:30:00,8395.25131147541,70.88754098360656
Summer,No,New South Wales,Weekend,14:00:00,8480.117213114756,71.76770491803282
Summer,No,New South Wales,Weekend,14:30:00,8568.911475409832,73.36081967213114
Summer,No,New South Wales,Weekend,15:00:00,8682.484262295082,75.22418032786884
Summer,No,New South Wales,Weekend,15:30:00,8774.711311475407,73.86385245901636
Summer,No,New South Wales,Weekend,16:00:00,8874.053770491802,162.4974590163934
Summer,No,New South Wales,Weekend,16:30:00,8905.130491803278,197.54491803278682
Summer,No,New South Wales,Weekend,17:00:00,9000.071229508201,226.62385245901643
Summer,No,New South Wales,Weekend,17:30:00,8996.868278688524,206.32901639344263
Summer,No,New South Wales,Weekend,18:00:00,8961.122213114759,126.3006557377049
Summer,No,New South Wales,Weekend,18:30:00,8836.362868852462,79.15065573770491
Summer,No,New South Wales,Weekend,19:00:00,8707.20090163934,83.82721311475412
Summer,No,New South Wales,Weekend,19:30:00,8676.31713114754,84.5537704918033
Summer,No,New South Wales,Weekend,20:00:00,8624.422131147543,82.76778688524595
Summer,No,New South Wales,Weekend,20:30:00,8452.093360655737,74.6889344262295
Summer,No,New South Wales,Weekend,21:00:00,8235.756803278688,67.49762295081966
Summer,No,New South Wales,Weekend,21:30:00,8063.082049180324,63.85163934426233
Summer,No,New South Wales,Weekend,22:00:00,7862.4032786885255,59.06680327868853
Summer,No,New South Wales,Weekend,22:30:00,7740.743278688525,63.80196721311476
Summer,No,New South Wales,Weekend,23:00:00,7486.871557377051,61.81016393442626
Summer,No,New South Wales,Weekend,23:30:00,7256.809180327869,58.86295081967213
Summer,No,Queensland,Weekday,00:00:00,6178.49617449664,57.000805369127534
Summer,No,Queensland,Weekday,00:30:00,6010.25220735786,55.726187290969904
Summer,No,Queensland,Weekday,01:00:00,5878.986655518397,60.47020066889633
Summer,No,Queensland,Weekday,01:30:00,5768.006387959868,50.34879598662206
Summer,No,Queensland,Weekday,02:00:00,5695.930000000002,51.98177257525084
Summer,No,Queensland,Weekday,02:30:00,5665.8207692307715,50.171471571906366
Summer,No,Queensland,Weekday,03:00:00,5637.557023411369,49.16735785953176
Summer,No,Queensland,Weekday,03:30:00,5621.14622073579,49.53715719063544
Summer,No,Queensland,Weekday,04:00:00,5609.034949832773,50.72859531772572
Summer,No,Queensland,Weekday,04:30:00,5650.7769230769245,52.68926421404685
Summer,No,Queensland,Weekday,05:00:00,5702.2749498327685,53.59742474916385
Summer,No,Queensland,Weekday,05:30:00,5828.381070234116,59.40842809364545
Summer,No,Queensland,Weekday,06:00:00,5952.020635451507,61.323545150501644
Summer,No,Queensland,Weekday,06:30:00,6216.12204013378,76.87327759197326
Summer,No,Queensland,Weekday,07:00:00,6444.610133779266,112.68866220735778
Summer,No,Queensland,Weekday,07:30:00,6691.313779264215,64.67200668896322
Summer,No,Queensland,Weekday,08:00:00,6773.63712374582,68.03605351170566
Summer,No,Queensland,Weekday,08:30:00,6841.685618729097,73.62528428093644
Summer,No,Queensland,Weekday,09:00:00,6881.166287625414,78.15645484949833
Summer,No,Queensland,Weekday,09:30:00,6911.777859531771,76.79826086956523
Summer,No,Queensland,Weekday,10:00:00,6920.882675585281,75.73913043478258
Summer,No,Queensland,Weekday,10:30:00,6949.263645484948,75.77769230769229
Summer,No,Queensland,Weekday,11:00:00,6984.185919732443,95.55862876254186
